0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749787, 0.749787, 0.749786, 0.749785, 0.749782, 0.749782, 0.749777, 0.749771, 0.749758, 0.749758, 0.74976, 0.749821, 0.75003, 0.750028, 0.750028, 0.75003, 0.750034, 0.750034, 0.750039, 0.750051, 0.75006, 0.750069, 0.750088, 0.750101, 0.676603, 0.68199, 0.677501, 0.679296, 0.684459, 0.678062, 0.68401, 0.680418, 0.681541, 0.681541, 0.681316, 0.660217, 0.913517, 0.912394, 0.917669, 0.91419, 0.907905, 0.910935, 0.908803, 0.912731, 0.907905, 0.91116, 0.91722, 0.921934, 1.17882, 1.17467, 1.18152, 1.1804, 1.18208, 1.1869, 1.17759, 1.18444, 1.18096, 1.18399, 1.18208, 1.18545, At rest
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749816, 0.749816, 0.749816, 0.749807, 0.749801, 0.749798, 0.749796, 0.749789, 0.749788, 0.749787, 0.749787, 0.749787, 0.750009, 0.750011, 0.750011, 0.750005, 0.749996, 0.750002, 0.750001, 0.750013, 0.750021, 0.750027, 0.750028, 0.75003, 0.668635, 0.677276, 0.674807, 0.679521, 0.671104, 0.680306, 0.678398, 0.675929, 0.677164, 0.679745, 0.681541, 0.676603, 0.911496, 0.912058, 0.913741, 0.912506, 0.915649, 0.915424, 0.916098, 0.91419, 0.910262, 0.913068, 0.911833, 0.913517, 1.18556, 1.1768, 1.18208, 1.18073, 1.17916, 1.18084, 1.17961, 1.17972, 1.18118, 1.18242, 1.17725, 1.17882, At rest
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749832, 0.749831, 0.74983, 0.749826, 0.749824, 0.749824, 0.74982, 0.74982, 0.749818, 0.749817, 0.749816, 0.749816, 0.74999, 0.749996, 0.749996, 0.749996, 0.749995, 0.749996, 0.749994, 0.749996, 0.75, 0.750006, 0.750009, 0.750009, 0.682663, 0.683785, 0.677837, 0.68098, 0.677949, 0.679857, 0.677949, 0.680867, 0.680418, 0.684234, 0.675593, 0.668635, 0.916771, 0.916771, 0.913068, 0.913629, 0.914863, 0.914975, 0.916996, 0.915649, 0.912619, 0.916098, 0.912843, 0.911496, 1.1804, 1.17804, 1.18466, 1.17972, 1.1786, 1.18073, 1.17736, 1.18084, 1.17939, 1.17523, 1.17411, 1.18556, At rest
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749852, 0.749851, 0.749851, 0.749851, 0.749851, 0.749848, 0.749846, 0.749845, 0.749845, 0.749837, 0.749837, 0.749832, 0.749966, 0.74997, 0.74997, 0.749971, 0.749971, 0.749973, 0.749975, 0.749974, 0.749973, 0.749976, 0.749984, 0.74999, 0.68098, 0.681765, 0.680867, 0.677837, 0.684571, 0.681204, 0.684459, 0.67997, 0.676715, 0.680755, 0.683785, 0.682663, 0.919689, 0.918006, 0.916883, 0.915649, 0.917557, 0.915873, 0.918903, 0.91419, 0.91722, 0.915537, 0.915873, 0.916771, 1.17276, 1.17759, 1.17501, 1.18084, 1.17433, 1.17759, 1.17557, 1.174, 1.18152, 1.18702, 1.18062, 1.1804, At rest
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749887, 0.749885, 0.749885, 0.749869, 0.749866, 0.749864, 0.749863, 0.749863, 0.74986, 0.749854, 0.749854, 0.749852, 0.749957, 0.74996, 0.74996, 0.749952, 0.749952, 0.749958, 0.749962, 0.74996, 0.749961, 0.74996, 0.749959, 0.749966, 0.676603, 0.680194, 0.683, 0.684908, 0.680867, 0.684234, 0.681765, 0.680531, 0.67447, 0.679408, 0.681429, 0.68098, 0.921597, 0.923954, 0.925188, 0.923841, 0.921709, 0.922046, 0.921934, 0.922383, 0.92328, 0.922719, 0.924515, 0.919689, 1.17793, 1.17568, 1.18197, 1.16749, 1.17692, 1.17882, 1.17568, 1.17714, 1.17927, 1.174, 1.17692, 1.17276, At rest
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749932, 0.749931, 0.749931, 0.74993, 0.749921, 0.74992, 0.749915, 0.749915, 0.74991, 0.749908, 0.749895, 0.749887, 0.749929, 0.749935, 0.749935, 0.749934, 0.749932, 0.749931, 0.749934, 0.749937, 0.749939, 0.749947, 0.749955, 0.749957, 0.678511, 0.677949, 0.684459, 0.68199, 0.677613, 0.679745, 0.682439, 0.679072, 0.680867, 0.675256, 0.678511, 0.676603, 0.924852, 0.923393, 0.923168, 0.918567, 0.92227, 0.926311, 0.927882, 0.919801, 0.921148, 0.919128, 0.923841, 0.921597, 1.17647, 1.17916, 1.17781, 1.18163, 1.17546, 1.1786, 1.17602, 1.17647, 1.17602, 1.17512, 1.17534, 1.17793, At rest
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749878, 0.749973, 0.749968, 0.749968, 0.749967, 0.749971, 0.749959, 0.749954, 0.749947, 0.749947, 0.749943, 0.749933, 0.749932, 0.749937, 0.74994, 0.74994, 0.749933, 0.749934, 0.749935, 0.749934, 0.749932, 0.749935, 0.749932, 0.74993, 0.749929, 0.681765, 0.681541, 0.681204, 0.679633, 0.684795, 0.681204, 0.681204, 0.683112, 0.676827, 0.677276, 0.680194, 0.678511, 0.926647, 0.931585, 0.927882, 0.927545, 0.926984, 0.926872, 0.922719, 0.923056, 0.925637, 0.915873, 0.922831, 0.924852, 1.17692, 1.17534, 1.1713, 1.17512, 1.17265, 1.17983, 1.1749, 1.18051, 1.1768, 1.17714, 1.17882, 1.17647, At rest
0, 0, 0, 0, 0, 0, 0, 0, 1.27361, 1.26806, 1.25417, 0.860648, 0, 0, 0, 0, 0, 0, 0, 0, 1.17841, 1.14811, 1.09773, 0.555303, 0, 0, 0, 0, 0.0100806, 0, 0, 0, 1.16694, 1.18508, 1.13468, 0.66371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0683761, 0.0467033, 0.522589, 0.872711, 0.579976, 0.712759, 0.372405, 0.02442, 0.184066, 0.193223, 0.153541, 0.109585, 0.745179, 0.745179, 0.74517, 0.741348, 0.73836, 0.73408, 0.733165, 0.736249, 0.739372, 0.739414, 0.738437, 0.738276, 0.749895, 0.749892, 0.749835, 0.748905, 0.750504, 0.751642, 0.75232, 0.752569, 0.75317, 0.752977, 0.75312, 0.752873, 0.749117, 0.749114, 0.749041, 0.746994, 0.74894, 0.751289, 0.749671, 0.749601, 0.750988, 0.750184, 0.748452, 0.748861, 0.719923, 0.717342, 0.801849, 0.181901, 0.388513, 0.995668, 0.530594, 0.598492, 1.18298, 0.841466, 0.376617, 0.490865, 0.937084, 0.94292, 0.826989, 1.14302, 1.03248, 0.38032, 0.657524, 0.884562, 1.26019, 0.987924, 0.981078, 0.970865, 1.17052, 1.1749, 0.769415, 1.1538, 0.843149, 1.66935, 1.13943, 1.01811, 0.948981, 0.73339, 1.04976, 1.00768, Hello nice to meet you
0, 0, 0, 0, 0, 0, 0, 0, 1.28426, 1.36389, 1.28565, 1.22639, 0, 0, 0, 0, 0, 0, 0, 0, 1.0803, 1.17462, 1.15341, 1.09697, 0, 0, 0, 0, 0, 0, 0, 0, 1.01895, 1.2129, 1.20081, 1.16169, 0, 0, 0, 0, 0, 0, 0.0296093, 0, 0, 0, 0, 0, 0.0796703, 0.0485348, 0.376374, 0.550366, 0.218864, 0.0106838, 0.0518926, 0.0531136, 0.0567766, 0.0747863, 0.0671551, 0.0357143, 0.750115, 0.750115, 0.750198, 0.75057, 0.746568, 0.744264, 0.74165, 0.741901, 0.745869, 0.746858, 0.74655, 0.745677, 0.749793, 0.749781, 0.749729, 0.748256, 0.748052, 0.748659, 0.7487, 0.74948, 0.750211, 0.750615, 0.75027, 0.750282, 0.750061, 0.750061, 0.750041, 0.747506, 0.74648, 0.74956, 0.751271, 0.749515, 0.749939, 0.750712, 0.749754, 0.74877, 0.748653, 0.750786, 0.994433, 0.635415, 0.195032, 0.587157, 1.34391, 0.218936, 0.787372, 1.1483, 0.754152, 0.469766, 0.895111, 0.904202, 0.949317, 0.928892, 1.03035, 0.865258, 0.4921, 0.685132, 0.968733, 1.5448, 0.92126, 1.06873, 1.18993, 1.19218, 0.864809, 0.805441, 1.20542, 1.0437, 1.27433, 1.41091, 1.00667, 0.998361, 0.728901, 1.06491, Hello nice to meet you
0, 0, 0, 0, 0, 0, 0, 1.09306, 1.36389, 1.34213, 1.29074, 1.06713, 0, 0, 0, 0, 0, 0, 0, 0.6375, 1.09356, 1.06061, 0.939394, 0.846591, 0, 0, 0, 0, 0, 0, 0, 0.635081, 1.13508, 1.09516, 1.07218, 1.02177, 0, 0, 0, 0, 0, 0.0564713, 0, 0, 0, 0, 0, 0, 0.00579976, 0.019536, 0.757021, 0.704518, 0.00335775, 0, 0.0857753, 0, 0.0537241, 0.0369353, 0.0644078, 0.0998169, 0.73543, 0.73543, 0.73539, 0.730979, 0.726835, 0.724237, 0.723479, 0.72676, 0.728116, 0.729185, 0.728278, 0.728278, 0.749288, 0.749274, 0.749199, 0.748858, 0.749186, 0.749068, 0.750265, 0.750642, 0.751088, 0.751148, 0.751445, 0.751265, 0.748063, 0.748069, 0.747996, 0.746031, 0.748201, 0.750314, 0.748558, 0.749266, 0.750858, 0.74945, 0.748214, 0.748575, 0.731819, 0.731931, 0.827999, 0.111085, 0.552366, 1.34335, 0.138356, 0.620264, 1.37578, 0.702528, 0.42914, 0.424987, 0.952796, 0.953582, 0.934728, 0.76762, 0.740236, 0.832375, 0.444178, 0.748204, 0.972885, 1.01497, 1.00061, 1.00027, 1.16749, 1.17288, 0.697926, 1.0969, 1.07344, 1.47286, 1.1713, 0.950889, 0.796799, 0.904426, 0.979394, 0.972661, Hello nice to meet you
